date,temperature_2m_mean
1986-07-01 00:00:00+00:00,72.25894
1986-07-02 00:00:00+00:00,74.531456
1986-07-03 00:00:00+00:00,76.73645
1986-07-04 00:00:00+00:00,73.81145
1986-07-05 00:00:00+00:00,73.9277
1986-07-06 00:00:00+00:00,67.52645
1986-07-07 00:00:00+00:00,63.555195
1986-07-08 00:00:00+00:00,59.418957
1986-07-09 00:00:00+00:00,58.496445
1986-07-10 00:00:00+00:00,56.39645
1986-07-11 00:00:00+00:00,57.5027
1986-07-12 00:00:00+00:00,56.962704
1986-07-13 00:00:00+00:00,57.00395
1986-07-14 00:00:00+00:00,58.26021
1986-07-15 00:00:00+00:00,62.91395
1986-07-16 00:00:00+00:00,69.28894
1986-07-17 00:00:00+00:00,73.9052
1986-07-18 00:00:00+00:00,65.47146
1986-07-19 00:00:00+00:00,61.008945
1986-07-20 00:00:00+00:00,60.975193
1986-07-21 00:00:00+00:00,64.78895
1986-07-22 00:00:00+00:00,67.58645
1986-07-23 00:00:00+00:00,64.342705
1986-07-24 00:00:00+00:00,59.542698
1986-07-25 00:00:00+00:00,60.082703
1986-07-26 00:00:00+00:00,62.010193
1986-07-27 00:00:00+00:00,66.2477
1986-07-28 00:00:00+00:00,70.51145
1986-07-29 00:00:00+00:00,73.72144
1986-07-30 00:00:00+00:00,67.45144
1986-07-31 00:00:00+00:00,72.4877
1986-08-01 00:00:00+00:00,68.26145
1986-08-02 00:00:00+00:00,70.3202
1986-08-03 00:00:00+00:00,76.972694
1986-08-04 00:00:00+00:00,79.23395
1986-08-05 00:00:00+00:00,66.28144
1986-08-06 00:00:00+00:00,65.17146
1986-08-07 00:00:00+00:00,71.5577
1986-08-08 00:00:00+00:00,68.27269
1986-08-09 00:00:00+00:00,64.980194
1986-08-10 00:00:00+00:00,67.3502
1986-08-11 00:00:00+00:00,67.4777
1986-08-12 00:00:00+00:00,66.08645
1986-08-13 00:00:00+00:00,65.2577
1986-08-14 00:00:00+00:00,65.89144
1986-08-15 00:00:00+00:00,69.25144
1986-08-16 00:00:00+00:00,67.18145
1986-08-17 00:00:00+00:00,64.21894
1986-08-18 00:00:00+00:00,62.760204
1986-08-19 00:00:00+00:00,63.288937
1986-08-20 00:00:00+00:00,57.97896
1986-08-21 00:00:00+00:00,56.77145
1986-08-22 00:00:00+00:00,55.93895
1986-08-23 00:00:00+00:00,57.993958
1986-08-24 00:00:00+00:00,56.943954
1986-08-25 00:00:00+00:00,56.197693
1986-08-26 00:00:00+00:00,56.583958
1986-08-27 00:00:00+00:00,60.960205
1986-08-28 00:00:00+00:00,58.63521
1986-08-29 00:00:00+00:00,55.807697
1986-08-30 00:00:00+00:00,54.367706
1986-08-31 00:00:00+00:00,54.825195
1986-09-01 00:00:00+00:00,54.55145
1986-09-02 00:00:00+00:00,56.955196
1986-09-03 00:00:00+00:00,55.807705
1986-09-04 00:00:00+00:00,54.810196
1986-09-05 00:00:00+00:00,55.275204
1986-09-06 00:00:00+00:00,57.52896
1986-09-07 00:00:00+00:00,54.461452
1986-09-08 00:00:00+00:00,53.0702
1986-09-09 00:00:00+00:00,50.478954
1986-09-10 00:00:00+00:00,52.275204
1986-09-11 00:00:00+00:00,52.1252
1986-09-12 00:00:00+00:00,53.62895
1986-09-13 00:00:00+00:00,53.985203
1986-09-14 00:00:00+00:00,60.712704
1986-09-15 00:00:00+00:00,53.242706
1986-09-16 00:00:00+00:00,51.0227
1986-09-17 00:00:00+00:00,50.178955
1986-09-18 00:00:00+00:00,49.533947
1986-09-19 00:00:00+00:00,47.1377
1986-09-20 00:00:00+00:00,52.312695
1986-09-21 00:00:00+00:00,57.450195
1986-09-22 00:00:00+00:00,56.167698
1986-09-23 00:00:00+00:00,56.587696
1986-09-24 00:00:00+00:00,54.352703
1986-09-25 00:00:00+00:00,48.817688
1986-09-26 00:00:00+00:00,49.9502
1986-09-27 00:00:00+00:00,51.416454
1986-09-28 00:00:00+00:00,53.493946
1986-09-29 00:00:00+00:00,57.11645
1986-09-30 00:00:00+00:00,52.7552
1986-10-01 00:00:00+00:00,54.847706
1986-10-02 00:00:00+00:00,56.7377
1986-10-03 00:00:00+00:00,53.6702
1986-10-04 00:00:00+00:00,48.885193
1986-10-05 00:00:00+00:00,48.55145
1986-10-06 00:00:00+00:00,53.572704
1986-10-07 00:00:00+00:00,55.78895
1986-10-08 00:00:00+00:00,55.117702
1986-10-09 00:00:00+00:00,54.0302
1986-10-10 00:00:00+00:00,54.566452
1986-10-11 00:00:00+00:00,52.03145
1986-10-12 00:00:00+00:00,48.521454
1986-10-13 00:00:00+00:00,52.5527
1986-10-14 00:00:00+00:00,53.516453
1986-10-15 00:00:00+00:00,54.8252
1986-10-16 00:00:00+00:00,50.28395
1986-10-17 00:00:00+00:00,50.857697
1986-10-18 00:00:00+00:00,48.172703
1986-10-19 00:00:00+00:00,50.298946
1986-10-20 00:00:00+00:00,47.98895
1986-10-21 00:00:00+00:00,47.00645
1986-10-22 00:00:00+00:00,49.530197
1986-10-23 00:00:00+00:00,47.24645
1986-10-24 00:00:00+00:00,44.557697
1986-10-25 00:00:00+00:00,46.571453
1986-10-26 00:00:00+00:00,49.06145
1986-10-27 00:00:00+00:00,47.43395
1986-10-28 00:00:00+00:00,46.773952
1986-10-29 00:00:00+00:00,48.637695
1986-10-30 00:00:00+00:00,41.93646
1986-10-31 00:00:00+00:00,44.28395
1986-11-01 00:00:00+00:00,48.603947
1986-11-02 00:00:00+00:00,44.5202
1986-11-03 00:00:00+00:00,37.878952
1986-11-04 00:00:00+00:00,42.101448
1986-11-05 00:00:00+00:00,43.533947
1986-11-06 00:00:00+00:00,45.993946
1986-11-07 00:00:00+00:00,43.1477
1986-11-08 00:00:00+00:00,44.790207
1986-11-09 00:00:00+00:00,42.071453
1986-11-10 00:00:00+00:00,43.65395
1986-11-11 00:00:00+00:00,49.301453
1986-11-12 00:00:00+00:00,48.28895
1986-11-13 00:00:00+00:00,42.9752
1986-11-14 00:00:00+00:00,43.492702
1986-11-15 00:00:00+00:00,42.72395
1986-11-16 00:00:00+00:00,48.5027
1986-11-17 00:00:00+00:00,49.11395
1986-11-18 00:00:00+00:00,46.680202
1986-11-19 00:00:00+00:00,49.665195
1986-11-20 00:00:00+00:00,48.948944
1986-11-21 00:00:00+00:00,41.775204
1986-11-22 00:00:00+00:00,44.12645
1986-11-23 00:00:00+00:00,43.3577
1986-11-24 00:00:00+00:00,42.39395
1986-11-25 00:00:00+00:00,50.3402
1986-11-26 00:00:00+00:00,49.743954
1986-11-27 00:00:00+00:00,44.805202
1986-11-28 00:00:00+00:00,40.40645
1986-11-29 00:00:00+00:00,33.4127
1986-11-30 00:00:00+00:00,31.9577
1986-12-01 00:00:00+00:00,32.171448
1986-12-02 00:00:00+00:00,40.878956
1986-12-03 00:00:00+00:00,45.648952
1986-12-04 00:00:00+00:00,47.778946
1986-12-05 00:00:00+00:00,47.53145
1986-12-06 00:00:00+00:00,42.8402
1986-12-07 00:00:00+00:00,35.182705
1986-12-08 00:00:00+00:00,39.018948
1986-12-09 00:00:00+00:00,37.66895
1986-12-10 00:00:00+00:00,38.8502
1986-12-11 00:00:00+00:00,37.061447
1986-12-12 00:00:00+00:00,35.190197
1986-12-13 00:00:00+00:00,32.122704
1986-12-14 00:00:00+00:00,35.722706
1986-12-15 00:00:00+00:00,34.43645
1986-12-16 00:00:00+00:00,36.4202
1986-12-17 00:00:00+00:00,37.357697
1986-12-18 00:00:00+00:00,39.8252
1986-12-19 00:00:00+00:00,37.1927
1986-12-20 00:00:00+00:00,34.102695
1986-12-21 00:00:00+00:00,27.840202
1986-12-22 00:00:00+00:00,26.407694
1986-12-23 00:00:00+00:00,25.162703
1986-12-24 00:00:00+00:00,22.3427
1986-12-25 00:00:00+00:00,22.8227
1986-12-26 00:00:00+00:00,29.4452
1986-12-27 00:00:00+00:00,33.105198
1986-12-28 00:00:00+00:00,35.643948
1986-12-29 00:00:00+00:00,43.3202
1986-12-30 00:00:00+00:00,36.982693
1986-12-31 00:00:00+00:00,41.59894
1987-01-01 00:00:00+00:00,37.601448
1987-01-02 00:00:00+00:00,22.912697
1987-01-03 00:00:00+00:00,17.343946
1987-01-04 00:00:00+00:00,23.9102
1987-01-05 00:00:00+00:00,34.47395
1987-01-06 00:00:00+00:00,29.441452
1987-01-07 00:00:00+00:00,20.48645
1987-01-08 00:00:00+00:00,21.1802
1987-01-09 00:00:00+00:00,19.635202
1987-01-10 00:00:00+00:00,6.8364487
1987-01-11 00:00:00+00:00,-5.456051
1987-01-12 00:00:00+00:00,3.7839499
1987-01-13 00:00:00+00:00,-2.2648008
1987-01-14 00:00:00+00:00,-7.4210515
1987-01-15 00:00:00+00:00,4.3876996
1987-01-16 00:00:00+00:00,11.08895
1987-01-17 00:00:00+00:00,8.223949
1987-01-18 00:00:00+00:00,11.741448
1987-01-19 00:00:00+00:00,15.330199
1987-01-20 00:00:00+00:00,6.1389484
1987-01-21 00:00:00+00:00,14.141449
1987-01-22 00:00:00+00:00,27.881449
1987-01-23 00:00:00+00:00,35.1002
1987-01-24 00:00:00+00:00,29.122698
1987-01-25 00:00:00+00:00,34.957703
1987-01-26 00:00:00+00:00,29.486456
1987-01-27 00:00:00+00:00,25.5302
1987-01-28 00:00:00+00:00,26.797699
1987-01-29 00:00:00+00:00,14.767699
1987-01-30 00:00:00+00:00,4.2751994
1987-01-31 00:00:00+00:00,16.24145
1987-02-01 00:00:00+00:00,18.10895
1987-02-02 00:00:00+00:00,15.195198
1987-02-03 00:00:00+00:00,16.0877
1987-02-04 00:00:00+00:00,27.116447
1987-02-05 00:00:00+00:00,34.151455
1987-02-06 00:00:00+00:00,39.281452
1987-02-07 00:00:00+00:00,36.577694
1987-02-08 00:00:00+00:00,31.770197
1987-02-09 00:00:00+00:00,39.2102
1987-02-10 00:00:00+00:00,41.5202
1987-02-11 00:00:00+00:00,35.9627
1987-02-12 00:00:00+00:00,37.0277
1987-02-13 00:00:00+00:00,33.45395
1987-02-14 00:00:00+00:00,32.21645
1987-02-15 00:00:00+00:00,33.7127
1987-02-16 00:00:00+00:00,32.76395
1987-02-17 00:00:00+00:00,30.468948
1987-02-18 00:00:00+00:00,30.075203
1987-02-19 00:00:00+00:00,31.166449
1987-02-20 00:00:00+00:00,28.593948
1987-02-21 00:00:00+00:00,28.372698
1987-02-22 00:00:00+00:00,28.661446
1987-02-23 00:00:00+00:00,25.143951
1987-02-24 00:00:00+00:00,19.1402
1987-02-25 00:00:00+00:00,24.127699
1987-02-26 00:00:00+00:00,24.791449
1987-02-27 00:00:00+00:00,31.942701
1987-02-28 00:00:00+00:00,33.757698
1987-03-01 00:00:00+00:00,24.795198
1987-03-02 00:00:00+00:00,18.83645
1987-03-03 00:00:00+00:00,17.73395
1987-03-04 00:00:00+00:00,20.865202
1987-03-05 00:00:00+00:00,23.62145
1987-03-06 00:00:00+00:00,22.18895
1987-03-07 00:00:00+00:00,21.986452
1987-03-08 00:00:00+00:00,26.448952
1987-03-09 00:00:00+00:00,27.9377
1987-03-10 00:00:00+00:00,27.97895
1987-03-11 00:00:00+00:00,27.086443
1987-03-12 00:00:00+00:00,26.118952
1987-03-13 00:00:00+00:00,27.525198
1987-03-14 00:00:00+00:00,29.11895
1987-03-15 00:00:00+00:00,32.1302
1987-03-16 00:00:00+00:00,32.351448
1987-03-17 00:00:00+00:00,32.325195
1987-03-18 00:00:00+00:00,37.533947
1987-03-19 00:00:00+00:00,35.29895
1987-03-20 00:00:00+00:00,32.58395
1987-03-21 00:00:00+00:00,34.567703
1987-03-22 00:00:00+00:00,35.74145
1987-03-23 00:00:00+00:00,36.74645
1987-03-24 00:00:00+00:00,41.981453
1987-03-25 00:00:00+00:00,46.185196
1987-03-26 00:00:00+00:00,45.120205
1987-03-27 00:00:00+00:00,46.14395
1987-03-28 00:00:00+00:00,49.530197
1987-03-29 00:00:00+00:00,40.86395
1987-03-30 00:00:00+00:00,36.720203
1987-03-31 00:00:00+00:00,38.47145
1987-04-01 00:00:00+00:00,37.5902
1987-04-02 00:00:00+00:00,40.035202
1987-04-03 00:00:00+00:00,44.78645
1987-04-04 00:00:00+00:00,46.8002
1987-04-05 00:00:00+00:00,44.088947
1987-04-06 00:00:00+00:00,44.730206
1987-04-07 00:00:00+00:00,49.556454
1987-04-08 00:00:00+00:00,51.570194
1987-04-09 00:00:00+00:00,51.806442
1987-04-10 00:00:00+00:00,45.7877
1987-04-11 00:00:00+00:00,46.383953
1987-04-12 00:00:00+00:00,46.046448
1987-04-13 00:00:00+00:00,43.10645
1987-04-14 00:00:00+00:00,45.813946
1987-04-15 00:00:00+00:00,46.635197
1987-04-16 00:00:00+00:00,48.85895
1987-04-17 00:00:00+00:00,48.0302
1987-04-18 00:00:00+00:00,46.0277
1987-04-19 00:00:00+00:00,50.22769
1987-04-20 00:00:00+00:00,51.180195
1987-04-21 00:00:00+00:00,47.182697
1987-04-22 00:00:00+00:00,45.086445
1987-04-23 00:00:00+00:00,48.88145
1987-04-24 00:00:00+00:00,54.210205
1987-04-25 00:00:00+00:00,55.020203
1987-04-26 00:00:00+00:00,47.816456
1987-04-27 00:00:00+00:00,42.832703
1987-04-28 00:00:00+00:00,49.848953
1987-04-29 00:00:00+00:00,56.9852
1987-04-30 00:00:00+00:00,62.265198
1987-05-01 00:00:00+00:00,59.3327
1987-05-02 00:00:00+00:00,59.321453
1987-05-03 00:00:00+00:00,49.75145
1987-05-04 00:00:00+00:00,48.1727
1987-05-05 00:00:00+00:00,47.527695
1987-05-06 00:00:00+00:00,46.7177
1987-05-07 00:00:00+00:00,50.6702
1987-05-08 00:00:00+00:00,49.698956
1987-05-09 00:00:00+00:00,53.197704
1987-05-10 00:00:00+00:00,55.26021
1987-05-11 00:00:00+00:00,47.527695
1987-05-12 00:00:00+00:00,49.998947
1987-05-13 00:00:00+00:00,48.266453
1987-05-14 00:00:00+00:00,46.526443
1987-05-15 00:00:00+00:00,51.525196
1987-05-16 00:00:00+00:00,51.4727
1987-05-17 00:00:00+00:00,48.525204
1987-05-18 00:00:00+00:00,51.105198
1987-05-19 00:00:00+00:00,53.182697
1987-05-20 00:00:00+00:00,48.81395
1987-05-21 00:00:00+00:00,47.531445
1987-05-22 00:00:00+00:00,47.778946
1987-05-23 00:00:00+00:00,52.8827
1987-05-24 00:00:00+00:00,53.6702
1987-05-25 00:00:00+00:00,51.180195
1987-05-26 00:00:00+00:00,53.35895
1987-05-27 00:00:00+00:00,59.31395
1987-05-28 00:00:00+00:00,52.230198
1987-05-29 00:00:00+00:00,52.117702
1987-05-30 00:00:00+00:00,50.53145
1987-05-31 00:00:00+00:00,53.696453
1987-06-01 00:00:00+00:00,55.507694
1987-06-02 00:00:00+00:00,55.04646
1987-06-03 00:00:00+00:00,55.04645
1987-06-04 00:00:00+00:00,56.407696
1987-06-05 00:00:00+00:00,57.39395
1987-06-06 00:00:00+00:00,59.8202
1987-06-07 00:00:00+00:00,62.595196
1987-06-08 00:00:00+00:00,59.02145
1987-06-09 00:00:00+00:00,57.4877
1987-06-10 00:00:00+00:00,58.132706
1987-06-11 00:00:00+00:00,61.54895
1987-06-12 00:00:00+00:00,59.523945
1987-06-13 00:00:00+00:00,57.697697
1987-06-14 00:00:00+00:00,61.860195
1987-06-15 00:00:00+00:00,52.98395
1987-06-16 00:00:00+00:00,53.38521
1987-06-17 00:00:00+00:00,53.058945
1987-06-18 00:00:00+00:00,50.467697
1987-06-19 00:00:00+00:00,55.222702
1987-06-20 00:00:00+00:00,62.032703
1987-06-21 00:00:00+00:00,58.64645
1987-06-22 00:00:00+00:00,58.057693
1987-06-23 00:00:00+00:00,58.7327
1987-06-24 00:00:00+00:00,56.2802
1987-06-25 00:00:00+00:00,56.04395
1987-06-26 00:00:00+00:00,60.798946
1987-06-27 00:00:00+00:00,61.815205
1987-06-28 00:00:00+00:00,64.8752
1987-06-29 00:00:00+00:00,71.3852
1987-06-30 00:00:00+00:00,76.6577
1987-07-01 00:00:00+00:00,70.3202
1987-07-02 00:00:00+00:00,63.8402
1987-07-03 00:00:00+00:00,63.701447
1987-07-04 00:00:00+00:00,63.87021
1987-07-05 00:00:00+00:00,62.78644
1987-07-06 00:00:00+00:00,66.89645
1987-07-07 00:00:00+00:00,71.41145
1987-07-08 00:00:00+00:00,69.68644
1987-07-09 00:00:00+00:00,61.421444
1987-07-10 00:00:00+00:00,59.31395
1987-07-11 00:00:00+00:00,67.3652
1987-07-12 00:00:00+00:00,65.4377
1987-07-13 00:00:00+00:00,60.37146
1987-07-14 00:00:00+00:00,61.590195
1987-07-15 00:00:00+00:00,67.57896
1987-07-16 00:00:00+00:00,70.410194
1987-07-17 00:00:00+00:00,69.78394
1987-07-18 00:00:00+00:00,64.6052
1987-07-19 00:00:00+00:00,65.6177
1987-07-20 00:00:00+00:00,66.28894
1987-07-21 00:00:00+00:00,63.87395
1987-07-22 00:00:00+00:00,65.0327
1987-07-23 00:00:00+00:00,64.70644
1987-07-24 00:00:00+00:00,64.1027
1987-07-25 00:00:00+00:00,59.546444
1987-07-26 00:00:00+00:00,55.3652
1987-07-27 00:00:00+00:00,55.66895
1987-07-28 00:00:00+00:00,56.8652
1987-07-29 00:00:00+00:00,57.930202
1987-07-30 00:00:00+00:00,62.730198
1987-07-31 00:00:00+00:00,59.74895
1987-08-01 00:00:00+00:00,60.45395
1987-08-02 00:00:00+00:00,58.346455
1987-08-03 00:00:00+00:00,57.813953
1987-08-04 00:00:00+00:00,56.778946
1987-08-05 00:00:00+00:00,55.43645
1987-08-06 00:00:00+00:00,52.79645
1987-08-07 00:00:00+00:00,55.323944
1987-08-08 00:00:00+00:00,58.650204
1987-08-09 00:00:00+00:00,58.22269
1987-08-10 00:00:00+00:00,57.851456
1987-08-11 00:00:00+00:00,57.352695
1987-08-12 00:00:00+00:00,57.806458
1987-08-13 00:00:00+00:00,59.115192
1987-08-14 00:00:00+00:00,62.29895
1987-08-15 00:00:00+00:00,59.962696
1987-08-16 00:00:00+00:00,59.8802
1987-08-17 00:00:00+00:00,64.207695
1987-08-18 00:00:00+00:00,67.42521
1987-08-19 00:00:00+00:00,63.40895
1987-08-20 00:00:00+00:00,62.3177
1987-08-21 00:00:00+00:00,64.3877
1987-08-22 00:00:00+00:00,68.58771
1987-08-23 00:00:00+00:00,70.676445
1987-08-24 00:00:00+00:00,70.35395
1987-08-25 00:00:00+00:00,70.676445
1987-08-26 00:00:00+00:00,61.87145
1987-08-27 00:00:00+00:00,62.302704
1987-08-28 00:00:00+00:00,60.637707
1987-08-29 00:00:00+00:00,60.990208
1987-08-30 00:00:00+00:00,57.75021
1987-08-31 00:00:00+00:00,59.44145
1987-09-01 00:00:00+00:00,58.725204
1987-09-02 00:00:00+00:00,63.92645
1987-09-03 00:00:00+00:00,62.763947
1987-09-04 00:00:00+00:00,63.525196
1987-09-05 00:00:00+00:00,65.4002
1987-09-06 00:00:00+00:00,62.71895
1987-09-07 00:00:00+00:00,61.0052
1987-09-08 00:00:00+00:00,57.202698
1987-09-09 00:00:00+00:00,56.025196
1987-09-10 00:00:00+00:00,59.617695
1987-09-11 00:00:00+00:00,59.265198
1987-09-12 00:00:00+00:00,63.555202
1987-09-13 00:00:00+00:00,63.382694
1987-09-14 00:00:00+00:00,61.350204
1987-09-15 00:00:00+00:00,58.353954
1987-09-16 00:00:00+00:00,55.481457
1987-09-17 00:00:00+00:00,57.228947
1987-09-18 00:00:00+00:00,63.907696
1987-09-19 00:00:00+00:00,54.20644
1987-09-20 00:00:00+00:00,52.976456
1987-09-21 00:00:00+00:00,56.696445
1987-09-22 00:00:00+00:00,67.4777
1987-09-23 00:00:00+00:00,64.5527
1987-09-24 00:00:00+00:00,57.65269
1987-09-25 00:00:00+00:00,53.97395
1987-09-26 00:00:00+00:00,50.9027
1987-09-27 00:00:00+00:00,50.111454
1987-09-28 00:00:00+00:00,49.301453
1987-09-29 00:00:00+00:00,47.8277
1987-09-30 00:00:00+00:00,47.201447
1987-10-01 00:00:00+00:00,46.42895
1987-10-02 00:00:00+00:00,47.231457
1987-10-03 00:00:00+00:00,47.868958
1987-10-04 00:00:00+00:00,50.092697
1987-10-05 00:00:00+00:00,52.3277
1987-10-06 00:00:00+00:00,58.9127
1987-10-07 00:00:00+00:00,55.8902
1987-10-08 00:00:00+00:00,57.64145
1987-10-09 00:00:00+00:00,50.48645
1987-10-10 00:00:00+00:00,54.603947
1987-10-11 00:00:00+00:00,58.773945
1987-10-12 00:00:00+00:00,57.735195
1987-10-13 00:00:00+00:00,49.96895
1987-10-14 00:00:00+00:00,49.923946
1987-10-15 00:00:00+00:00,55.170197
1987-10-16 00:00:00+00:00,62.835194
1987-10-17 00:00:00+00:00,55.136444
1987-10-18 00:00:00+00:00,52.3727
1987-10-19 00:00:00+00:00,49.571445
1987-10-20 00:00:00+00:00,50.0627
1987-10-21 00:00:00+00:00,51.6002
1987-10-22 00:00:00+00:00,50.186447
1987-10-23 00:00:00+00:00,49.826447
1987-10-24 00:00:00+00:00,49.215206
1987-10-25 00:00:00+00:00,45.9977
1987-10-26 00:00:00+00:00,44.7677
1987-10-27 00:00:00+00:00,44.42645
1987-10-28 00:00:00+00:00,45.50645
1987-10-29 00:00:00+00:00,43.312702
1987-10-30 00:00:00+00:00,40.41395
1987-10-31 00:00:00+00:00,38.97395
1987-11-01 00:00:00+00:00,45.50645
1987-11-02 00:00:00+00:00,46.665195
1987-11-03 00:00:00+00:00,44.58395
1987-11-04 00:00:00+00:00,45.581455
1987-11-05 00:00:00+00:00,45.990204
1987-11-06 00:00:00+00:00,46.47394
1987-11-07 00:00:00+00:00,45.506454
1987-11-08 00:00:00+00:00,44.572697
1987-11-09 00:00:00+00:00,43.3727
1987-11-10 00:00:00+00:00,41.0402
1987-11-11 00:00:00+00:00,42.315205
1987-11-12 00:00:00+00:00,46.01645
1987-11-13 00:00:00+00:00,43.5452
1987-11-14 00:00:00+00:00,43.432705
1987-11-15 00:00:00+00:00,40.938953
1987-11-16 00:00:00+00:00,44.242702
1987-11-17 00:00:00+00:00,47.1152
1987-11-18 00:00:00+00:00,47.568954
1987-11-19 00:00:00+00:00,47.92145
1987-11-20 00:00:00+00:00,43.635197
1987-11-21 00:00:00+00:00,41.452698
1987-11-22 00:00:00+00:00,40.87145
1987-11-23 00:00:00+00:00,40.710197
1987-11-24 00:00:00+00:00,36.4652
1987-11-25 00:00:00+00:00,41.9777
1987-11-26 00:00:00+00:00,35.7077
1987-11-27 00:00:00+00:00,35.5052
1987-11-28 00:00:00+00:00,39.5477
1987-11-29 00:00:00+00:00,39.4502
1987-11-30 00:00:00+00:00,39.011448
1987-12-01 00:00:00+00:00,35.730198
1987-12-02 00:00:00+00:00,36.896446
1987-12-03 00:00:00+00:00,32.842693
1987-12-04 00:00:00+00:00,32.302704
1987-12-05 00:00:00+00:00,30.858948
1987-12-06 00:00:00+00:00,30.791449
1987-12-07 00:00:00+00:00,29.583948
1987-12-08 00:00:00+00:00,24.255203
1987-12-09 00:00:00+00:00,22.995195
1987-12-10 00:00:00+00:00,33.0077
1987-12-11 00:00:00+00:00,33.735195
1987-12-12 00:00:00+00:00,28.383951
1987-12-13 00:00:00+00:00,27.4877
1987-12-14 00:00:00+00:00,25.91645
1987-12-15 00:00:00+00:00,25.867699
1987-12-16 00:00:00+00:00,30.596453
1987-12-17 00:00:00+00:00,35.43395
1987-12-18 00:00:00+00:00,47.055202
1987-12-19 00:00:00+00:00,44.98895
1987-12-20 00:00:00+00:00,44.415203
1987-12-21 00:00:00+00:00,47.010204
1987-12-22 00:00:00+00:00,44.4602
1987-12-23 00:00:00+00:00,37.66145
1987-12-24 00:00:00+00:00,34.785202
1987-12-25 00:00:00+00:00,33.5402
1987-12-26 00:00:00+00:00,40.92395
1987-12-27 00:00:00+00:00,45.40895
1987-12-28 00:00:00+00:00,48.993942
1987-12-29 00:00:00+00:00,50.79395
1987-12-30 00:00:00+00:00,49.305202
1987-12-31 00:00:00+00:00,43.477703
1988-01-01 00:00:00+00:00,43.477703
1988-01-02 00:00:00+00:00,49.4552
1988-01-03 00:00:00+00:00,46.308945
1988-01-04 00:00:00+00:00,44.2877
1988-01-05 00:00:00+00:00,46.136448
1988-01-06 00:00:00+00:00,49.260197
1988-01-07 00:00:00+00:00,43.841446
1988-01-08 00:00:00+00:00,38.4902
1988-01-09 00:00:00+00:00,35.441452
1988-01-10 00:00:00+00:00,35.5052
1988-01-11 00:00:00+00:00,37.2602
1988-01-12 00:00:00+00:00,34.4852
1988-01-13 00:00:00+00:00,30.997698
1988-01-14 00:00:00+00:00,31.053947
1988-01-15 00:00:00+00:00,30.517698
1988-01-16 00:00:00+00:00,32.043957
1988-01-17 00:00:00+00:00,35.321453
1988-01-18 00:00:00+00:00,36.78395
1988-01-19 00:00:00+00:00,34.042698
1988-01-20 00:00:00+00:00,32.9777
1988-01-21 00:00:00+00:00,33.438953
1988-01-22 00:00:00+00:00,33.596447
1988-01-23 00:00:00+00:00,34.41395
1988-01-24 00:00:00+00:00,33.68645
1988-01-25 00:00:00+00:00,41.81645
1988-01-26 00:00:00+00:00,41.97395
1988-01-27 00:00:00+00:00,40.192703
1988-01-28 00:00:00+00:00,36.738956
1988-01-29 00:00:00+00:00,42.555202
1988-01-30 00:00:00+00:00,39.382694
1988-01-31 00:00:00+00:00,37.5677
1988-02-01 00:00:00+00:00,37.35395
1988-02-02 00:00:00+00:00,43.751446
1988-02-03 00:00:00+00:00,40.533955
1988-02-04 00:00:00+00:00,44.958954
1988-02-05 00:00:00+00:00,42.165203
1988-02-06 00:00:00+00:00,41.250202
1988-02-07 00:00:00+00:00,37.530197
1988-02-08 00:00:00+00:00,35.257698
1988-02-09 00:00:00+00:00,38.321445
1988-02-10 00:00:00+00:00,38.598946
1988-02-11 00:00:00+00:00,36.5852
1988-02-12 00:00:00+00:00,35.5952
1988-02-13 00:00:00+00:00,36.37145
1988-02-14 00:00:00+00:00,34.717705
1988-02-15 00:00:00+00:00,35.205204
1988-02-16 00:00:00+00:00,38.7827
1988-02-17 00:00:00+00:00,37.275204
1988-02-18 00:00:00+00:00,36.97145
1988-02-19 00:00:00+00:00,36.90395
1988-02-20 00:00:00+00:00,31.97645
1988-02-21 00:00:00+00:00,34.211452
1988-02-22 00:00:00+00:00,40.140198
1988-02-23 00:00:00+00:00,36.682697
1988-02-24 00:00:00+00:00,33.108944
1988-02-25 00:00:00+00:00,31.691452
1988-02-26 00:00:00+00:00,32.25395
1988-02-27 00:00:00+00:00,33.9977
1988-02-28 00:00:00+00:00,33.02645
1988-02-29 00:00:00+00:00,33.525204
1988-03-01 00:00:00+00:00,30.9302
1988-03-02 00:00:00+00:00,28.3952
1988-03-03 00:00:00+00:00,30.04145
1988-03-04 00:00:00+00:00,35.520203
1988-03-05 00:00:00+00:00,33.776455
1988-03-06 00:00:00+00:00,33.22895
1988-03-07 00:00:00+00:00,35.175198
1988-03-08 00:00:00+00:00,31.863955
1988-03-09 00:00:00+00:00,30.2702
1988-03-10 00:00:00+00:00,32.56145
1988-03-11 00:00:00+00:00,37.488953
1988-03-12 00:00:00+00:00,34.7777
1988-03-13 00:00:00+00:00,32.61395
1988-03-14 00:00:00+00:00,33.07145
1988-03-15 00:00:00+00:00,35.557697
1988-03-16 00:00:00+00:00,45.213955
1988-03-17 00:00:00+00:00,37.54895
1988-03-18 00:00:00+00:00,33.01145
1988-03-19 00:00:00+00:00,33.3377
1988-03-20 00:00:00+00:00,39.91895
1988-03-21 00:00:00+00:00,37.39895
1988-03-22 00:00:00+00:00,36.75395
1988-03-23 00:00:00+00:00,38.56145
1988-03-24 00:00:00+00:00,43.25645
1988-03-25 00:00:00+00:00,43.728947
1988-03-26 00:00:00+00:00,42.213947
